companyName,storeName,contactName,telInfo,mailInfo,addressInfo,customerCenter,categoryName,productUrl
株式会社ヴィーダ,買うモールカウモ,伊藤誠子,+81-048-969-4501,info-kaumo@vida-kt.co.jp,埼玉県 三郷市 天神 1-37-1-7,"月・火・木・土：午前9時~午後1時
水・金・日：休務",食品・お菓子,https://www.qoo10.jp/g/1184050925
株式会社味園サポート,飲料 食品専門店 味園サポート,弥園寿宏,+81-072-532-0301,qoo10@misono-s.com,大阪府岸和田市土生町 6-10-11,,食品・お菓子,https://www.qoo10.jp/g/630952640
株式会社コトラトレーディング,食卓応援隊,パク,+81-3-5647-8339,info@cotra.co.jp,埼玉県 川口市 領家 ５丁目３−1 佐川急便足立営業所２F コトラトレーディング,"月~金：午前9時~午後5時
土、日、定休日：休務",食品・お菓子,https://www.qoo10.jp/g/1005234549
J-V GLOBAL合同会社,厳選マルシェ,J-V GLOBAL,+81-075-278-3678,kkfy0049@yahoo.co.jp,京都府京都市南区上鳥羽南島田町 1番地（京都オフィス）,,食品・お菓子,https://www.qoo10.jp/g/754673967
山田和明,みつばち5丁目,上原宗生,+81-070-6684-5149,top@kcn.jp,大阪府八尾市恩智中町 1-219,,食品・お菓子,https://www.qoo10.jp/g/1027956145
吉田晴菜,AWOMB,,+81-080-1353-2760,,"NOBORITO, TAMA-KU KAWASAKI-SHI, KANAGAWA 2121-1 gbright612",,食品・お菓子,https://www.qoo10.jp/g/1189964108
株式会社　大山,Asia市場,水口　智恵,+81-048-999-4560,info-qoo@daesan.jp,埼玉県八潮市伊勢野 233-1,"月~金：午前10時~午後6時
土･日･祝日・年末年始：定休日
年末年始",食品・お菓子,https://www.qoo10.jp/g/424652372
株式会社ＫＩＮＧ　ＢＲＩＤＧＥ,HAMI PET,王頴,+81-06-4256-2995,mercari@kingbridge.jp,大阪府大阪市中央区島之内 1－15－9アイテックスビル東棟２F,"周一~周五：上午10点~下午5点
周六 周日，公休日：停业",ペットフード・用品,https://www.qoo10.jp/g/1007044285
良品廉価,ペットリンク,遠山晃平,+81-070-8425-3189,info@ryohinrenka.com,千葉県千葉市美浜区打瀬 2丁目22番地ミラリオ5番館101号,,ペットフード・用品,https://www.qoo10.jp/g/1176821140
木下佳幸,オフィシャル Qペディア,キノシタ,+81-070-4478-4237,qoo10pedia@gmail.com,"HANAYAMA, NAGAOKAKYO-SHI, KYOTO 2丁目38番地／１階WEB運営事務所","24時間、メール問い合わせ対応可
月~金：午前9時~午後5時
土,日,祝日：発送休務",ペットフード・用品,https://www.qoo10.jp/g/1001793017
オーラブ株式会社,オーラブケアショップ,呉　帆,+81-080-6476-9236,yl003@u-play-corp.com,福岡県 福岡市東区 多の津 1丁目4-4 多の津事務所２階2-3,,ペットフード・用品,https://www.qoo10.jp/g/467111772
株式会社ART AGE transport,MART-IN,株式会社ART AGE transport,+81-080-7626-0235,,福井県坂井市坂井町下新庄 16-8,,ペットフード・用品,https://www.qoo10.jp/g/1180303616
株式会社キリンプロ,PETONE,,+81-0557-83-5551,q10@kirinpro.co.jp,静岡県熱海市昭和町 20-3,,ペットフード・用品,https://www.qoo10.jp/g/1138695987
株式会社インケア,BITE ME JAPAN,BITE ME,+81-03-6868-3009,adonis@biteme.co.kr,東京都 豊島区 南大塚 2丁目38番1号 リードシー大塚ビル6-09,"平日（月〜金）：9:00〜18:00
土日・祝日：休業",ペットフード・用品,https://www.qoo10.jp/g/1195326540
ペットゴー株式会社,ペットゴーQoo10店,代表取締役社長　黒澤弘,+81-0120-958-046,help@petgo.co.jp,東京都中野区本町 1-32-2 ハーモニータワー12F,,ペットフード・用品,https://www.qoo10.jp/g/747854907
ライフジェネレーション株式会社,スペシャルスペース,田中　洋行,+81-070-4815-5155,q.specialspace@life-generation.com,大阪府大阪市西成区北津守 3-7-24,,ペットフード・用品,https://www.qoo10.jp/g/1172735917
株式会社チャーム,チャーム　Qoo10店,鎌倉望,+81-0276-88-4828,shop@charm.co.jp,群馬県邑楽郡邑楽町赤堀 1173-1,,ペットフード・用品,https://www.qoo10.jp/g/1188489695
永田　加代子,サンキューみつや薬店,永田　加代子,+81-06-4862-4357,39mitsuya@mama.zaq.jp,大阪府大阪市淀川区三津屋北 1-23-16,月~土：午前10時~午後6時受付13時まで当日出荷、定休日：日曜日,ペットフード・用品,https://www.qoo10.jp/g/1062553578
株式会社AKINAI,プラザペットパレード Qoo10店,,+81-070-8599-5381,contact@od-akinai.com,埼玉県越谷市登戸町 38-21,,ペットフード・用品,https://www.qoo10.jp/g/1163091208
株式会社スタイルプラス,ペットシーツ専門店スタイルプラス,山脇知子,+81-0120-55-8685,info-rns@styleplus.jp,愛知県一宮市森本 5-17-29,"平日10:00～16:00
※正確な記録保存・スムーズな出荷手配のため、お電話でのご対応はお承りできません。",ペットフード・用品,https://www.qoo10.jp/g/908881947
株式会社PMJ,ペティオ公式オンラインショップ Qoo10店,株式会社PMJ,+81-0120-999-686,petio-online-shop@petio.com,東京都 港区 芝（１～３丁目） 1-10-11　4F,"月~金：午前10時~12時/午後1時~~4時
土日祝：休務
お盆・年末年始に関しまして、随時休暇をいただきます。",ペットフード・用品,https://www.qoo10.jp/g/1090268789
株式会社クラフトジャパン,ドッグワールド,株式会社クラフトジャパン／ドッグワールド,+81-077-6773-611,qoo10@dogworld.co.jp,福井県あわら市牛山 3-1,,ペットフード・用品,https://www.qoo10.jp/g/791634315
first penguin,ペンテリア,murada,+81-090-6837-5209,qoo10penteria@gmail.com,山口県山口市秋穂東 3484-86,お問合せ・ご連絡は Qpost にてお願いいたします。,ペットフード・用品,https://www.qoo10.jp/g/1171160767
メモリアル工房 響,メモリアル工房 響,小田 祥生,+81-046-783-6085,memorialkobo@ybb.ne.jp,神奈川県 茅ヶ崎市 浜須賀 6-9 YANASEビル3F,,ペットフード・用品,https://www.qoo10.jp/g/901489833
智恒株式会社,DFBLネット通販店,,+81-080-4333-9957,,東京都北区田端 二丁目3-12サントル動坂102号室,,ペットフード・用品,https://www.qoo10.jp/g/1183994867
野津　一成,Navy×Navy,野津　一成,+81-050-3201-4080,,島根県出雲市大島町 164番地7,,ペットフード・用品,https://www.qoo10.jp/g/1097365861
ニャアンサング,ニャアンサング,,+81-080-6595-1904,pisupisu0531qoo10@gmail.com,新潟県見附市上新田町 725,,ペットフード・用品,https://www.qoo10.jp/g/1188912599
株式会社DCイノベーション,Ant.Pack 獣医師監修ペット用サプリ専門店,黒田展弘,+81-086-230-5622,support-qoo10@ant-pack.com,岡山県 岡山市北区 十日市西町 4-37,,ペットフード・用品,https://www.qoo10.jp/g/1063220405
難波　江美,grace garden,難波　江美,+81-080-5409-7482,,千葉県千葉市美浜区打瀬 1-7-4-415,,ペットフード・用品,https://www.qoo10.jp/g/1175751554
"LILA TRDING CO.,LTD",LILA BEAUTY,YOON GAEUN,+81-?) 03-?) 1234-?),noonbusige@gmail.com,"807 21 Wondang-daero 840beon-gil, Seo-gu, Incheon, Republic of Korea","平日：１０時～１８時
土日祝日：定休",ペットフード・用品,https://www.qoo10.jp/g/1086161185
レック株式会社,レックダイレクト,レック株式会社,+81-03-3527-2189,lec-ld-qoo10@lecinc.co.jp,東京都 中央区 京橋 2-1-3 京橋トラストタワー８Ｆ,"【営業日】月～金：9時～12時／13時～17時
【休業日】土・日・祝日（他、GW・お盆・年末年始に長期休業有）",ペットフード・用品,https://www.qoo10.jp/g/976525989
CHENMAO,VISHINE88,VISHINE88,+81-?) 03-?) 1234-?),chenmaocm@126.com,NO.999 Yuanqi Road Anting Town Shanghai Shanghai Jiading,,ベビー・キッズ,https://www.qoo10.jp/g/1195643854
比嘉麻美,mamachoco,比嘉麻美,+81-090-1240-1279,mamachoco245@gmail.com,沖縄県浦添市西原 5丁目49番地3号　海邦アパート第２　302号室,,ベビー・キッズ,https://www.qoo10.jp/g/1190684766
株式会社プリントラボ,ギターパンダのお名前シール工房,岩崎真人,+81-050-5329-0865,onamae-seal@print-lab.jp,大阪府東大阪市菱江 2-6-5,"月~金：午前10時~午後6時
（定休日：土、日、祝）",ベビー・キッズ,https://www.qoo10.jp/g/744340558
有限会社るい企画,アロマとハーブのお店 麦わらぼうし,増井 和子,+81-03-3838-5582,info@aroma-herblife.com,東京都足立区綾瀬 1-17-11,"【営業時間】月～金 10：00から16：00
【定休日】土日祝祭日",ベビー・キッズ,https://www.qoo10.jp/g/528075584
株式会社ラルスコーポレーション,Aguichant,高坂 正太,+81-0120-938-032,,大阪府 大阪市中央区 島之内 一丁目21番19号 オリエンタル堺筋ビル8階,"月~金：午前10時~午後5時
土・日・祝：休業日
年末年始、GWなど：休業日",ベビー・キッズ,https://www.qoo10.jp/g/1092214918
株式会社サンアドシステム,シールDEネーム Qoo10店,前川佳世,+81-06-6761-6160,info@seal-de-name.com,大阪府大阪市中央区谷町 9丁目1-22 NK谷町ビル5F,"平日：10:00-17:00
土日祝：定休日
※年末年始、お盆はお休みです。",ベビー・キッズ,https://www.qoo10.jp/g/1074478181
株式会社ハッピーライフ,MENG JIE SHANG PIN 公式ショップ,,+81-080-5726-0121,happylife03071@hotmail.com,東京都大田区東海 3-9-15-504,,ベビー・キッズ,https://www.qoo10.jp/g/1180095733
ピジョン株式会社,ピジョン公式Qoo10店,ピジョン株式会社,+81-0120-770-786,support-q@shop.pigeon.info,東京都 中央区 日本橋久松町 4番4号　ピジョンビル,平日 9時 ～ 17時 （土・日・祝は除く）,ベビー・キッズ,https://www.qoo10.jp/g/1190326912
高柳果林,vicsystore,高柳果林,+81-080-1478-3094,vicsystore@gmail.com,大阪市北区 中崎 1-2-3-308,,ベビー・キッズ,https://www.qoo10.jp/g/1076072105
藤原浩孝,マートマート,飯田哲也,+81-050-3568-7563,,神奈川県 横浜市鶴見区 東寺尾中台 27-14,,ベビー・キッズ,https://www.qoo10.jp/g/1158224043
株式会社adapt retailing,coca,清田,+81-0120-464-911,coca@cocacoca.jp,東京都 港区 港南 3-4-27 第二東運ビル6F,,ベビー・キッズ,https://www.qoo10.jp/g/1190214263
松永　麻美,NCshop,松永　麻美,+81-090-7329-5224,ncshop.1209@gmail.com,東京都港区南青山 2-2-15　WIN青山531,,ベビー・キッズ,https://www.qoo10.jp/g/1038092522
株式会社アーチェスト,通販所本舗,若林大輔,+81-045-321-1297,tuhan@archest.jp,神奈川県 横浜市神奈川区 鶴屋町 2-12-12 宝寿ビル902,"月~金：午前10時~午後5時
定休日：土日祝日",ベビー・キッズ,https://www.qoo10.jp/g/1175633123
株式会社スタイリングライフ・ホールディングス,PLAZA オンラインQoo10店,,+81-0120-941-123,,東京都新宿区北新宿 2-21-1新宿フロントタワー25階,"平日：10:00～17:30（土日祝を除く）
※Qoo10お問い合わせフォームよりお願いします（電話対応は行っておりません）。",ベビー・キッズ,https://www.qoo10.jp/g/1151113187
ＥＣＬ株式会社,soyii,ECL株式会社,+81-090-3417-8129,soyii.official@gmail.com,大阪府堺市堺区柏木町 二丁4番18号 1階,"ご連絡は下記のメール・電話番号でお願いいたします。
メールアドレス：soyii88@yahoo.co.jp
電話番号：080-9307-1254",ベビー・キッズ,https://www.qoo10.jp/g/1187953297
NextStage株式会社,edgetribe,NextStage株式会社,+81-06-6263-3700,info@next-stage.jpn.com,大阪府大阪市中央区北久宝寺町 2-1-10SD船場ビル4F,,ベビー・キッズ,https://www.qoo10.jp/g/746764307
北京优创想网络科技有限公司,朝陽ストア,霍旭东,+81-050-6876-3957,q10-youchuang@max-mail.net,"chao xin jia yuan dong li yi qu 8 hao lou,cheng le wei lai fu hua qi 0409 hao Beijing Beijing Chaoyang",,ベビー・キッズ,https://www.qoo10.jp/g/1184008207
株式会社ＹＵＵＮＡ,ＴripleＴiara,株式会社YUUNA,+81-070-9031-3622,kanade@yuuna2023.com,新潟県 村上市 下相川 835番地10,,ベビー・キッズ,https://www.qoo10.jp/g/1183629571
株式会社イーエジソン,いいコトたくさん イーエジソン,いいコトたくさん イーエジソン,+81-03-3208-6233,e_edison0908@yahoo.co.jp,東京都新宿区歌舞伎町 2-32-7富士会館202,,ベビー・キッズ,https://www.qoo10.jp/g/1031440465
辻耕作,プチプラショップ2nd,,+81-080-6063-3628,,愛知県名古屋市中村区稲葉地町 7-3-8,,ベビー・キッズ,https://www.qoo10.jp/g/1187516945
マットスワロー,RabbitHouse,松任直記,+81-090-1636-1433,,石川県白山市湊町 乙13-2,"月~金：午前9時~午後6時
土日、定休日：休務",ベビー・キッズ,https://www.qoo10.jp/g/1125059627
ワンダークエスト株式会社,WATCHLIST,中川,+81-06-4797-2513,qoo10@watchlist.jp,大阪府大阪市北区堂島 1-5-17 堂島グランドビル5F,"●営業日：月~金 午前10時~午後3時
●定休日：土、日、祝日",メンズ・スポーツ,https://www.qoo10.jp/g/1099749420
KENSCOTT株式会社,5445,塩田竜也,+81-092-719-0771,qoo10@5445.co.jp,福岡県 福岡市東区 若宮 4-2-38-1F,,メンズ・スポーツ,https://www.qoo10.jp/g/1185774263
周建華,mocoshop,周建華,+81-090-6599-1699,mocoonline@outlook.com,愛知県名古屋市東区泉 22-35チサンマンション210,,メンズ・スポーツ,https://www.qoo10.jp/g/1036456917
株式会社アジアンクローゼット,アジアンクローゼット,森崎　俊太郎,+81-03-6915-5568,info@asian-closet.sakura.ne.jp,東京都板橋区板橋 2-62-8-2F,"平日午前9時-午後6時
休業日：土日祝日",メンズ・スポーツ,https://www.qoo10.jp/g/1194207927
株式会社ライジングスポーツ,ライジングスポーツ鹿児島Ｑｏｏ１０ＳＨＯＰ,中島一男,+81-099-257-8787,rsk_qoo10@risingsports.co.jp,鹿児島県 鹿児島市 原良 ３丁目６番１４－１号,"月~金：午前9時~午後6時
土：午前9時~午後1時
日、定休日：休務",メンズ・スポーツ,https://www.qoo10.jp/g/1003485280
渡辺友樹,エンブレムファクトリー,渡辺友樹,+81-086-454-9870,qoo10@emfac.net,岡山県倉敷市白楽町 132-1 TATEBE BLDG 3F,,メンズ・スポーツ,https://www.qoo10.jp/g/749670636
株式会社ブライエンタープライズ,cinemacollection,千葉久志,+81-06-6136-7514,qoo10@eigagoods.com,大阪府大阪市北区豊崎 7-2-15,,メンズ・スポーツ,https://www.qoo10.jp/g/1161823551
ALEEY LIMITED,公式SMATO-スマト（Qoo10通販ショップ）,ALEEY,+81-050-5806-1646,aleey001@hotmail.com,huangpulu720-516 Liaoning Province Dalian Shahekou,"月~金：午前10時~午後5時
土、日、定休日：休務",メンズ・スポーツ,https://www.qoo10.jp/g/440300799
Karly Shop株式会社,karlyshop,假屋　勇,+81-072-807-4675,karlyshop@karlyshop.co.jp,大阪府 交野市 梅が枝 43-33コスモセンタービル1F,,メンズ・スポーツ,https://www.qoo10.jp/g/1180384005
株式会社ミラックス,MiRax Japan,藤田 敬浩,+81-050-3558-1422,mirax20210921@gmail.com,埼玉県 川口市 東領家 2-35-9-1F AS,,メンズ・スポーツ,https://www.qoo10.jp/g/954875919
中野運送株式会社,Qoo10店 NKワーキング,安西　芳之,+81-06-6195-8626,y.anzai@nakano-unso.co.jp,大阪府大阪市西淀川区百島 2-1-187,,メンズ・スポーツ,https://www.qoo10.jp/g/1006967295
株式会社フレイヴァ,Crazy Ferret,山本開,+81-06-6531-1147,qoo10@crazy-ferret.jp,大阪府大阪市西区新町 1-28-3-9F-C,"月~金：午前11時~午後6時
12月29日16時以降のご注文は、連休明け1月5日より順次発送させていただきます。",メンズ・スポーツ,https://www.qoo10.jp/g/832498982
株式会社ギャレリア・ニズム,ギャレリアBag&Luggage,長谷川 和彦,+81-027-381-8211,support@galleria-nism.com,群馬県 高崎市 柴崎町 1883,,メンズ・スポーツ,https://www.qoo10.jp/g/980055582
末本艶子,パンダSHOP,末本艶子,+81-?) 03-?) 1234-?),tuyaco8888@gmail.com,香川県高松市飯田町 697-13,"月~金：午前10時~午後6時
土、日、祝日定休日：休み
12/31～1/5正月休み",メンズ・スポーツ,https://www.qoo10.jp/g/858112187
有限会社スポーツコバヤシ,スポーツコバヤシ,有限会社スポーツコバヤシ,+81-0770-22-0204,info@spokoba.jp,福井県敦賀市神楽町 １丁目３番２３号,"●平日:09:15 － 20:00
●日曜:09:45－19:30
※毎週火曜は定休日です",メンズ・スポーツ,https://www.qoo10.jp/g/1066085461
株式会社Lafitte,Lafitte ラフィートスポーツ,和田貴弘,+81-089-993-5519,info@lafitte.co.jp,愛媛県松山市星岡 4-12-26,"月~金：午前9時~午後5時
土、日、祝日、定休日：休務",メンズ・スポーツ,https://www.qoo10.jp/g/1175431149
株式会社S-mart,S-mart Qoo10店,早川 恭平,+81-0979-25-1536,q10@s-mart.shoes,大分県 中津市 牛神 410-1,"平日10:00 ～ 15:30
(長期連休、土日祝日を除く)",メンズ・スポーツ,https://www.qoo10.jp/g/1163112485
株式会社PIENA,アクセサリーショップPIENA,鈴木貴之,+81-03-6659-3319,qoo10@piena.info,東京都台東区柳橋 2-18-13　プルミエワン5階,"月~金：午前10時~午後5時
土日、祝日：定休日：休業",メンズ・スポーツ,https://www.qoo10.jp/g/794884033
成都凯皓佳溪商贸有限公司,HKCHEN,成都凯皓佳溪商贸有限公司,+81-?) 03-?) 1234-?),k2v7985@sina.com,113-119  Industrial and Commercial Building 2-119 KOWLOON YAU MA TEI SHANGHAI STREET,,メンズ・スポーツ,https://www.qoo10.jp/g/998729005
株式会社ノップル,株式会社ノップル,石川宣弘,+81-03-3527-3785,info@nopple.co.jp,東京都 中央区 日本橋蛎殻町 1-20-8　松ビル3階,"月~金：午前10時~午後17時
※土日祝祭日はお休み",メンズ・スポーツ,https://www.qoo10.jp/g/1167448642
株式会社B&J,フェルザジャパン,中里　光一,+81-0480-62-1139,qoo10@bandjnet.com,埼玉県加須市北小浜 245-1,"月~金：午前10時~午後3時
土・日・祝日：休日",メンズ・スポーツ,https://www.qoo10.jp/g/425880221
庄　東国,CTファッションデザイン,,+81-080-4696-6548,,沖縄県那覇市泊 沖縄県那覇市泊2-16-6マンション泊303,,メンズ・スポーツ,https://www.qoo10.jp/g/1184305282
株式会社タキヤマ,WorkTK,株式会社タキヤマ,+81-092-874-7502,qoo10@takiyama-net.jp,福岡県福岡市早良区次郎丸 1-15-18,"月~金：午前10時~午後5時
定休日：土・日・祝
年末年始・夏期休暇・GW他",メンズ・スポーツ,https://www.qoo10.jp/g/1097830639
株式会社アミュゼコーポレーション,アミュゼスポーツQoo10店,加藤武和,+81-070-9305-7773,support@amuse161.jp,奈良県橿原市東池尻町 161,"月~金：午前10時~午後5時
土日祝：午前10時~午後4時",メンズ・スポーツ,https://www.qoo10.jp/g/1184564347
ハレクニ本舗,ハレクニ本舗1号店,柏村憲太郎,+81-090-3688-9328,,岡山県岡山市北区奉還町 4-18-5-701,,メンズ・スポーツ,https://www.qoo10.jp/g/1122580197
Grouport,Grouport(グルポート),岡林　保尚,+81-059-854-0691,qoo10@grouport.net,三重県松阪市下村町 901-6,"月~金：午前10時~午後4時
土、日、祝日：定休日
まずメールにてご連絡ください。",メンズ・スポーツ,https://www.qoo10.jp/g/685328652
株式会社フルショット,フルショット,神谷　俊行,+81-052-792-5062,qoo10@full-shot.com,愛知県名古屋市守山区幸心 1丁目107番地,,メンズ・スポーツ,https://www.qoo10.jp/g/1189209962
株式会社ADSOUL,ミライストック,株式会社ADSOUL,+81-03-6802-7542,adsoul2022@gmail.com,東京都千代田区岩本町 1-3-1,,メンズ・スポーツ,https://www.qoo10.jp/g/1189414435
MIホールディングス株式会社,EC百貨,高本,+81-03-6809-1741,echyakka@icloud.com,東京都江東区新砂 2-5-20,,メンズ・スポーツ,https://www.qoo10.jp/g/881094886
株式会社ELUCE trading,セレクトショップFELICE,,+81-06-6318-7933,,大阪府吹田市江坂町 1-13-48-9F,"月~金：午前9時~午後5時
土、日、祝日：定休日",メンズ・スポーツ,https://www.qoo10.jp/g/1193496251
